date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2013-02-12 12:00:00,-0,-3,0.2,3.5,1,1,9,08:14 AM,08:45 PM,08:01 AM,05:28 PM,-1,-4,-0,-4,15,100,94,0.0,1026,-0,10,73,11
2013-02-13 00:00:00,-2,-7,0.1,5.3,1,1,16,08:33 AM,10:02 PM,07:59 AM,05:30 PM,-4,-6,-4,-6,7,100,99,0.0,1029,-5,0,119,4
2013-02-13 12:00:00,-2,-7,0.1,5.3,1,1,16,08:33 AM,10:02 PM,07:59 AM,05:30 PM,-2,-3,-2,-3,7,56,94,0.0,1032,-2,2,108,5
2013-02-14 00:00:00,-3,-7,0.2,5.3,1,1,24,08:52 AM,11:16 PM,07:56 AM,05:32 PM,-5,-7,-5,-7,8,100,98,0.0,1034,-5,0,63,5
2013-02-14 12:00:00,-3,-7,0.2,5.3,1,1,24,08:52 AM,11:16 PM,07:56 AM,05:32 PM,-3,-6,-3,-6,9,58,95,0.0,1032,-3,2,79,7
2013-02-15 00:00:00,-4,-9,0.3,3.7,1,1,31,09:14 AM,No moonset,07:54 AM,05:34 PM,-9,-12,-9,-12,11,100,96,0.0,1031,-9,2,120,6
2013-02-15 12:00:00,-4,-9,0.3,3.7,1,1,31,09:14 AM,No moonset,07:54 AM,05:34 PM,-4,-5,-4,-5,6,95,95,0.0,1026,-4,2,44,4
2013-02-16 00:00:00,-7,-11,0.0,8.7,1,1,39,09:38 AM,12:27 AM,07:52 AM,05:37 PM,-9,-8,-8,-8,4,74,94,0.0,1026,-9,2,69,3
2013-02-16 12:00:00,-7,-11,0.0,8.7,1,2,39,09:38 AM,12:27 AM,07:52 AM,05:37 PM,-7,-10,-6,-10,9,48,93,0.0,1025,-7,10,7,7
2013-02-17 00:00:00,-5,-10,0.2,3.7,1,1,46,10:06 AM,01:34 AM,07:50 AM,05:39 PM,-10,-14,-10,-14,13,100,97,0.0,1024,-10,0,3,7
2013-02-17 12:00:00,-5,-10,0.2,3.7,1,1,46,10:06 AM,01:34 AM,07:50 AM,05:39 PM,-6,-9,-5,-9,12,89,93,0.0,1021,-5,10,349,9
2013-02-18 00:00:00,-7,-18,0.2,3.7,1,1,54,10:41 AM,02:36 AM,07:47 AM,05:41 PM,-11,-14,-11,-14,10,94,98,0.0,1019,-11,0,2,6
2013-02-18 12:00:00,-7,-18,0.2,3.7,1,1,54,10:41 AM,02:36 AM,07:47 AM,05:41 PM,-9,-10,-7,-10,7,100,86,0.0,1016,-7,10,326,6
2013-02-19 00:00:00,-8,-19,0.1,3.7,1,1,62,11:24 AM,03:33 AM,07:45 AM,05:43 PM,-15,-18,-15,-18,8,100,99,0.0,1016,-16,0,321,4
2013-02-19 12:00:00,-8,-19,0.1,3.7,1,1,62,11:24 AM,03:33 AM,07:45 AM,05:43 PM,-9,-9,-7,-9,4,100,87,0.0,1015,-8,10,314,4
2013-02-20 00:00:00,-8,-19,0.0,5.4,1,1,69,12:14 PM,04:21 AM,07:43 AM,05:45 PM,-18,-18,-18,-18,6,76,100,0.0,1018,-19,0,322,3
2013-02-20 12:00:00,-8,-19,0.0,5.4,1,1,69,12:14 PM,04:21 AM,07:43 AM,05:45 PM,-9,-7,-7,-7,3,76,89,0.0,1022,-8,10,309,3
2013-02-21 00:00:00,-7,-15,0.0,3.8,1,1,77,01:13 PM,05:01 AM,07:40 AM,05:47 PM,-15,-16,-14,-16,7,100,95,0.0,1026,-15,2,360,4
2013-02-21 12:00:00,-7,-15,0.0,3.8,1,1,77,01:13 PM,05:01 AM,07:40 AM,05:47 PM,-8,-10,-7,-10,8,100,92,0.0,1026,-7,10,331,6
2013-02-22 00:00:00,-5,-15,0.0,3.8,1,1,84,02:17 PM,05:35 AM,07:38 AM,05:49 PM,-15,-19,-14,-19,14,59,95,0.0,1025,-15,2,300,7
2013-02-22 12:00:00,-5,-15,0.0,3.8,1,1,84,02:17 PM,05:35 AM,07:38 AM,05:49 PM,-6,-8,-5,-8,9,85,94,0.0,1026,-5,10,294,7
2013-02-23 00:00:00,-5,-19,0.0,3.8,2,1,92,03:27 PM,06:03 AM,07:36 AM,05:52 PM,-13,-17,-13,-17,14,49,94,0.0,1030,-13,10,359,8
2013-02-23 12:00:00,-5,-19,0.0,3.8,2,1,92,03:27 PM,06:03 AM,07:36 AM,05:52 PM,-5,-6,-4,-6,6,65,93,0.0,1033,-5,10,241,5
2013-02-24 00:00:00,-1,-13,0.0,8.7,1,1,99,04:39 PM,06:26 AM,07:33 AM,05:54 PM,-12,-17,-11,-17,23,81,97,0.0,1033,-12,0,273,11
2013-02-24 12:00:00,-1,-13,0.0,8.7,1,1,99,04:39 PM,06:26 AM,07:33 AM,05:54 PM,-1,-3,-0,-3,9,18,95,0.0,1034,-1,2,278,7
2013-02-25 00:00:00,1,-9,0.0,8.7,1,1,100,05:54 PM,06:47 AM,07:31 AM,05:56 PM,-8,-13,-8,-13,25,33,95,0.0,1036,-8,2,263,12
2013-02-25 12:00:00,1,-9,0.0,8.7,1,2,100,05:54 PM,06:47 AM,07:31 AM,05:56 PM,0,-2,1,-2,15,11,92,0.0,1036,1,10,271,11
2013-02-26 00:00:00,0,-9,0.0,8.7,2,1,86,07:11 PM,07:06 AM,07:28 AM,05:58 PM,-8,-11,-6,-11,16,4,90,0.0,1036,-9,10,277,9
2013-02-26 12:00:00,0,-9,0.0,8.7,2,2,86,07:11 PM,07:06 AM,07:28 AM,05:58 PM,-0,-2,2,-2,16,4,87,0.0,1030,0,10,250,12
2013-02-27 00:00:00,1,-6,0.3,5.4,1,1,78,08:29 PM,07:25 AM,07:26 AM,06:00 PM,-5,-8,-3,-8,23,82,91,0.0,1020,-4,10,272,14
2013-02-27 12:00:00,1,-6,0.3,5.4,1,1,78,08:29 PM,07:25 AM,07:26 AM,06:00 PM,-0,-3,1,-3,18,97,94,0.0,1020,1,10,346,12
2013-02-28 00:00:00,1,-1,1.3,5.4,1,1,71,09:49 PM,07:45 AM,07:23 AM,06:02 PM,-2,-6,-1,-6,24,100,97,0.0,1014,-1,10,231,15
2013-02-28 12:00:00,1,-1,1.3,5.4,1,1,71,09:49 PM,07:45 AM,07:23 AM,06:02 PM,1,-3,1,-3,23,92,100,0.0,1002,1,10,271,15
2013-03-01 00:00:00,-0,-4,3.2,5.4,1,1,68,11:09 PM,08:07 AM,07:21 AM,06:04 PM,-1,-4,-0,-4,19,100,97,0.0,996,-1,10,245,13
2013-03-01 12:00:00,-0,-4,3.2,5.4,1,1,68,11:09 PM,08:07 AM,07:21 AM,06:04 PM,-1,-5,0,-5,26,100,92,0.0,989,-0,10,250,18
2013-03-02 00:00:00,-8,-27,0.0,10.1,1,1,61,No moonrise,08:33 AM,07:18 AM,06:06 PM,-8,-13,-7,-13,18,100,95,0.0,996,-8,10,4,13
2013-03-02 12:00:00,-8,-27,0.0,10.1,1,2,61,No moonrise,08:33 AM,07:18 AM,06:06 PM,-11,-14,-9,-14,13,39,84,0.0,1008,-9,10,9,11
2013-03-03 00:00:00,-9,-26,0.5,5.5,1,1,53,12:28 AM,09:06 AM,07:16 AM,06:08 PM,-23,-27,-23,-27,9,3,100,0.0,1009,-26,0,204,4
2013-03-03 12:00:00,-9,-26,0.5,5.5,1,1,53,12:28 AM,09:06 AM,07:16 AM,06:08 PM,-10,-15,-9,-15,20,100,88,0.0,1004,-9,10,126,15
2013-03-04 00:00:00,-7,-15,0.3,8.5,1,1,46,01:43 AM,09:48 AM,07:13 AM,06:10 PM,-11,-18,-11,-18,22,100,96,0.0,1005,-11,10,71,15
2013-03-04 12:00:00,-7,-15,0.3,8.5,1,1,46,01:43 AM,09:48 AM,07:13 AM,06:10 PM,-9,-13,-7,-13,24,76,85,0.0,1014,-7,10,33,18
2013-03-05 00:00:00,-9,-20,0.0,10.1,1,1,39,02:50 AM,10:41 AM,07:11 AM,06:12 PM,-18,-23,-17,-23,16,68,99,0.0,1023,-18,0,5,8
2013-03-05 12:00:00,-9,-20,0.0,10.1,1,2,39,02:50 AM,10:41 AM,07:11 AM,06:12 PM,-10,-10,-8,-10,4,59,87,0.0,1026,-9,10,244,3
2013-03-06 00:00:00,-2,-17,0.0,5.5,1,1,32,03:46 AM,11:46 AM,07:08 AM,06:14 PM,-17,-22,-16,-22,20,65,97,0.0,1024,-17,0,170,9
2013-03-06 12:00:00,-2,-17,0.0,5.5,1,1,32,03:46 AM,11:46 AM,07:08 AM,06:14 PM,-4,-8,-2,-8,26,92,92,0.0,1014,-2,10,186,19
2013-03-07 00:00:00,-1,-11,0.1,11.1,1,1,24,04:31 AM,01:00 PM,07:06 AM,06:16 PM,-3,-8,-2,-8,28,97,95,0.0,1000,-2,10,236,18
2013-03-07 12:00:00,-1,-11,0.1,11.1,1,2,24,04:31 AM,01:00 PM,07:06 AM,06:16 PM,-4,-7,-1,-7,29,10,81,0.0,1004,-1,10,296,20
2013-03-08 00:00:00,-6,-13,0.1,8.6,1,1,17,05:06 AM,02:19 PM,07:03 AM,06:19 PM,-11,-17,-11,-17,27,65,95,0.0,1009,-11,10,286,14
2013-03-08 12:00:00,-6,-13,0.1,8.6,1,1,17,05:06 AM,02:19 PM,07:03 AM,06:19 PM,-8,-11,-6,-11,15,70,84,0.0,1020,-6,10,335,12
2013-03-09 00:00:00,-4,-17,0.0,11.2,2,1,10,05:34 AM,03:41 PM,07:00 AM,06:21 PM,-13,-18,-12,-18,19,0,89,0.0,1022,-15,10,246,12
2013-03-09 12:00:00,-4,-17,0.0,11.2,2,2,10,05:34 AM,03:41 PM,07:00 AM,06:21 PM,-4,-5,-2,-5,8,4,85,0.0,1018,-4,10,205,7
2013-03-10 00:00:00,-5,-24,0.0,7.3,1,1,3,05:57 AM,05:01 PM,06:58 AM,06:23 PM,-23,-23,-23,-23,5,69,100,0.0,1013,-24,0,248,3
2013-03-10 12:00:00,-5,-24,0.0,7.3,1,1,3,05:57 AM,05:01 PM,06:58 AM,06:23 PM,-7,-9,-5,-9,14,76,84,0.0,1012,-5,10,1,11
2013-03-11 00:00:00,-7,-19,0.0,11.6,1,1,0,06:17 AM,06:20 PM,06:55 AM,06:25 PM,-16,-22,-16,-22,20,73,98,0.0,1016,-16,0,52,10
2013-03-11 12:00:00,-7,-19,0.0,11.6,1,2,0,06:17 AM,06:20 PM,06:55 AM,06:25 PM,-9,-8,-6,-8,6,47,79,0.0,1014,-7,10,97,5
2013-03-12 00:00:00,-6,-19,0.0,10.2,2,1,0,06:37 AM,07:38 PM,06:53 AM,06:27 PM,-17,-20,-16,-20,14,12,86,0.0,1012,-17,10,99,7
2013-03-12 12:00:00,-6,-19,0.0,10.2,2,2,0,06:37 AM,07:38 PM,06:53 AM,06:27 PM,-8,-8,-5,-8,6,56,79,0.0,1011,-6,10,74,5
2013-03-13 00:00:00,-6,-11,0.0,5.9,1,1,5,06:56 AM,08:54 PM,06:50 AM,06:29 PM,-11,-15,-11,-15,14,76,94,0.0,1010,-11,2,115,8
2013-03-13 12:00:00,-6,-11,0.0,5.9,1,1,5,06:56 AM,08:54 PM,06:50 AM,06:29 PM,-7,-10,-6,-10,12,100,88,0.0,1008,-6,10,145,10
2013-03-14 00:00:00,-1,-10,2.1,5.9,1,1,12,07:17 AM,10:06 PM,06:47 AM,06:31 PM,-10,-14,-9,-14,14,79,95,0.0,1010,-10,2,157,8
2013-03-14 12:00:00,-1,-10,2.1,5.9,1,1,12,07:17 AM,10:06 PM,06:47 AM,06:31 PM,-2,-4,-1,-4,13,100,95,0.0,1008,-1,2,179,10
2013-03-15 00:00:00,2,-3,3.5,5.9,1,1,19,07:40 AM,11:16 PM,06:45 AM,06:33 PM,-2,-4,-2,-4,11,100,97,0.0,1008,-2,2,171,7
2013-03-15 12:00:00,2,-3,3.5,5.9,1,1,19,07:40 AM,11:16 PM,06:45 AM,06:33 PM,-3,-8,-2,-8,31,100,95,0.0,1003,-2,10,53,22
2013-03-16 00:00:00,2,-4,0.2,6.0,1,1,26,08:07 AM,No moonset,06:42 AM,06:35 PM,1,-0,1,-0,10,100,100,0.0,994,1,0,153,5
2013-03-16 12:00:00,2,-4,0.2,6.0,1,1,26,08:07 AM,No moonset,06:42 AM,06:35 PM,1,-2,2,-2,15,70,94,0.0,996,1,2,230,11
2013-03-17 00:00:00,-5,-11,0.2,7.4,1,1,34,08:40 AM,12:21 AM,06:40 AM,06:37 PM,-7,-11,-6,-11,16,100,95,0.0,1005,-6,2,303,12
2013-03-17 12:00:00,-5,-11,0.2,7.4,1,1,34,08:40 AM,12:21 AM,06:40 AM,06:37 PM,-7,-7,-4,-7,9,89,82,0.0,1015,-5,10,315,7
2013-03-18 00:00:00,-4,-11,0.3,6.0,1,1,41,09:19 AM,01:21 AM,06:37 AM,06:39 PM,-11,-14,-10,-14,13,54,95,0.0,1020,-11,2,30,8
2013-03-18 12:00:00,-4,-11,0.3,6.0,1,1,41,09:19 AM,01:21 AM,06:37 AM,06:39 PM,-5,-7,-3,-7,12,100,88,0.0,1020,-4,10,35,10
2013-03-19 00:00:00,-7,-14,0.7,6.0,1,1,48,10:06 AM,02:12 AM,06:34 AM,06:41 PM,-8,-12,-7,-12,16,100,97,0.0,1015,-8,2,35,11
2013-03-19 12:00:00,-7,-14,0.7,6.0,1,1,48,10:06 AM,02:12 AM,06:34 AM,06:41 PM,-9,-12,-7,-12,14,100,87,0.0,1010,-7,10,359,12
2013-03-20 00:00:00,-4,-14,0.5,6.1,1,1,55,11:01 AM,02:56 AM,06:32 AM,06:43 PM,-14,-14,-14,-14,4,84,99,0.0,1009,-14,0,45,2
2013-03-20 12:00:00,-4,-14,0.5,6.1,1,1,55,11:01 AM,02:56 AM,06:32 AM,06:43 PM,-6,-9,-4,-9,15,100,84,0.0,1008,-4,10,52,13
2013-03-21 00:00:00,-5,-13,0.4,6.1,1,1,63,12:02 PM,03:32 AM,06:29 AM,06:45 PM,-8,-13,-8,-13,19,100,96,0.0,1008,-8,10,354,13
2013-03-21 12:00:00,-5,-13,0.4,6.1,1,1,63,12:02 PM,03:32 AM,06:29 AM,06:45 PM,-6,-10,-5,-10,18,100,87,0.0,1013,-5,10,329,15
2013-03-22 00:00:00,-7,-17,0.1,6.1,1,1,70,01:09 PM,04:02 AM,06:26 AM,06:47 PM,-16,-20,-15,-20,16,30,97,0.0,1020,-16,0,354,8
2013-03-22 12:00:00,-7,-17,0.1,6.1,1,1,70,01:09 PM,04:02 AM,06:26 AM,06:47 PM,-9,-10,-6,-10,8,86,81,0.0,1021,-7,10,8,6
2013-03-23 00:00:00,-9,-17,1.6,6.1,1,1,77,02:19 PM,04:27 AM,06:24 AM,06:49 PM,-17,-24,-16,-24,22,100,94,0.0,1023,-16,10,38,13
2013-03-23 12:00:00,-9,-17,1.6,6.1,1,1,77,02:19 PM,04:27 AM,06:24 AM,06:49 PM,-11,-16,-9,-16,24,100,82,0.0,1021,-9,10,43,17
2013-03-24 00:00:00,-8,-11,2.2,6.2,1,1,85,03:33 PM,04:49 AM,06:21 AM,06:51 PM,-11,-18,-11,-18,28,94,94,0.0,1018,-11,10,32,18
2013-03-24 12:00:00,-8,-11,2.2,6.2,1,1,85,03:33 PM,04:49 AM,06:21 AM,06:51 PM,-9,-16,-8,-16,34,100,91,0.0,1011,-8,10,37,25
2013-03-25 00:00:00,-7,-10,1.7,6.2,1,1,92,04:48 PM,05:09 AM,06:19 AM,06:53 PM,-10,-17,-10,-17,24,100,96,0.0,1009,-10,10,11,17
2013-03-25 12:00:00,-7,-10,1.7,6.2,1,1,92,04:48 PM,05:09 AM,06:19 AM,06:53 PM,-9,-13,-7,-13,20,100,88,0.0,1009,-7,10,4,16
2013-03-26 00:00:00,-4,-10,0.1,6.2,1,1,99,06:07 PM,05:29 AM,06:16 AM,06:55 PM,-9,-14,-8,-14,18,100,95,0.0,1012,-8,10,344,13
2013-03-26 12:00:00,-4,-10,0.1,6.2,1,1,99,06:07 PM,05:29 AM,06:16 AM,06:55 PM,-7,-10,-4,-10,24,100,84,0.0,1011,-4,10,327,19
2013-03-27 00:00:00,-3,-15,0.0,6.2,1,1,100,07:27 PM,05:49 AM,06:13 AM,06:57 PM,-14,-19,-14,-19,16,49,97,0.0,1014,-15,2,332,8
2013-03-27 12:00:00,-3,-15,0.0,6.2,1,1,100,07:27 PM,05:49 AM,06:13 AM,06:57 PM,-5,-7,-3,-7,14,100,86,0.0,1015,-3,10,313,12
2013-03-28 00:00:00,-1,-11,0.2,7.7,1,1,86,08:49 PM,06:10 AM,06:11 AM,07:00 PM,-11,-16,-11,-16,19,83,94,0.0,1021,-11,2,307,10
2013-03-28 12:00:00,-1,-11,0.2,7.7,1,2,86,08:49 PM,06:10 AM,06:11 AM,07:00 PM,-2,-5,-0,-5,19,58,86,0.0,1023,-1,10,296,14
2013-03-29 00:00:00,1,-6,0.0,9.0,1,1,79,10:11 PM,06:36 AM,06:08 AM,07:02 PM,-6,-9,-5,-9,16,63,94,0.0,1025,-6,2,326,8
2013-03-29 12:00:00,1,-6,0.0,9.0,1,1,79,10:11 PM,06:36 AM,06:08 AM,07:02 PM,2,-1,2,-1,13,100,99,0.0,1027,1,0,265,9
2013-03-30 00:00:00,0,-7,1.4,6.5,2,1,72,11:31 PM,07:07 AM,06:06 AM,07:04 PM,-6,-8,-5,-8,16,28,89,0.0,1027,-5,10,208,9
2013-03-30 12:00:00,0,-7,1.4,6.5,2,1,72,11:31 PM,07:07 AM,06:06 AM,07:04 PM,-1,-5,0,-5,26,100,91,0.0,1022,0,10,158,18
2013-03-31 00:00:00,1,-2,1.2,6.5,1,1,68,No moonrise,07:47 AM,06:03 AM,07:06 PM,-2,-7,-2,-7,22,100,97,0.0,1013,-2,10,146,15
2013-03-31 12:00:00,1,-2,1.2,6.5,1,1,68,No moonrise,07:47 AM,06:03 AM,07:06 PM,2,-1,2,-1,11,100,100,0.0,1013,1,0,258,8
2013-04-01 00:00:00,3,-3,0.0,6.5,1,1,52,12:41 AM,08:38 AM,06:01 AM,07:08 PM,-3,-6,-3,-6,18,75,98,0.0,1018,-3,0,103,9
2013-04-01 12:00:00,3,-3,0.0,6.5,1,1,52,12:41 AM,08:38 AM,06:01 AM,07:08 PM,2,-2,2,-2,24,100,100,0.0,1007,2,10,132,15
2013-04-02 00:00:00,4,-1,0.0,9.7,1,1,44,01:42 AM,09:40 AM,05:58 AM,07:10 PM,3,-1,3,-1,25,100,100,4.2,1006,2,7,212,13
2013-04-02 12:00:00,4,-1,0.0,9.7,1,1,44,01:42 AM,09:40 AM,05:58 AM,07:10 PM,4,3,4,3,7,100,99,0.0,1012,4,0,239,5
2013-04-03 00:00:00,1,-5,0.2,8.5,1,1,37,02:30 AM,10:51 AM,05:55 AM,07:12 PM,-1,-3,0,-3,14,100,94,0.0,1018,-0,2,289,8
2013-04-03 12:00:00,1,-5,0.2,8.5,1,1,37,02:30 AM,10:51 AM,05:55 AM,07:12 PM,1,-1,1,-1,15,100,100,0.0,1023,1,0,358,9
2013-04-04 00:00:00,2,-6,0.0,10.9,1,1,29,03:07 AM,12:08 PM,05:53 AM,07:14 PM,-5,-9,-5,-9,25,38,96,0.0,1027,-5,2,45,12
2013-04-04 12:00:00,2,-6,0.0,10.9,1,1,29,03:07 AM,12:08 PM,05:53 AM,07:14 PM,2,-1,2,-1,15,100,100,0.0,1026,2,0,46,9
2013-04-05 00:00:00,3,-1,0.0,8.5,1,1,22,03:37 AM,01:27 PM,05:50 AM,07:16 PM,-0,-3,0,-3,13,92,98,0.0,1020,-0,0,115,9
2013-04-05 12:00:00,3,-1,0.0,8.5,1,1,22,03:37 AM,01:27 PM,05:50 AM,07:16 PM,3,-1,3,-1,24,100,100,0.0,1011,3,10,123,13
2013-04-06 00:00:00,2,-1,0.9,8.6,1,1,14,04:01 AM,02:46 PM,05:48 AM,07:18 PM,2,-1,2,-1,20,100,99,0.0,1004,2,0,240,12
2013-04-06 12:00:00,2,-1,0.9,8.6,1,1,14,04:01 AM,02:46 PM,05:48 AM,07:18 PM,2,0,2,0,9,100,100,0.0,1006,2,0,261,6
2013-04-07 00:00:00,1,-2,0.5,8.6,1,1,7,04:22 AM,04:04 PM,05:45 AM,07:20 PM,-1,-4,-1,-4,14,100,98,0.0,1008,-1,0,355,10
2013-04-07 12:00:00,1,-2,0.5,8.6,1,1,7,04:22 AM,04:04 PM,05:45 AM,07:20 PM,1,-2,1,-2,14,100,99,0.0,1012,1,0,343,10
2013-04-08 00:00:00,5,-3,0.6,11.0,1,1,0,04:41 AM,05:20 PM,05:43 AM,07:22 PM,-3,-3,-2,-3,7,100,95,0.0,1013,-3,2,334,4
2013-04-08 12:00:00,5,-3,0.6,11.0,1,1,0,04:41 AM,05:20 PM,05:43 AM,07:22 PM,-1,4,5,4,7,98,65,0.0,1011,5,10,273,6
2013-04-09 00:00:00,4,-5,0.3,11.0,1,1,0,05:00 AM,06:35 PM,05:40 AM,07:24 PM,-4,-6,-4,-6,11,22,97,0.0,1013,-5,0,313,5
2013-04-09 12:00:00,4,-5,0.3,11.0,1,1,0,05:00 AM,06:35 PM,05:40 AM,07:24 PM,4,4,4,4,3,100,99,0.0,1016,4,0,241,2
2013-04-10 00:00:00,3,-5,0.0,9.8,2,1,0,05:21 AM,07:49 PM,05:38 AM,07:26 PM,-4,-6,-3,-6,18,15,91,0.0,1022,-4,10,123,9
2013-04-10 12:00:00,3,-5,0.0,9.8,2,1,0,05:21 AM,07:49 PM,05:38 AM,07:26 PM,4,1,4,1,16,100,99,0.0,1025,3,0,116,10
2013-04-11 00:00:00,4,-1,0.0,8.7,1,1,1,05:43 AM,08:59 PM,05:35 AM,07:28 PM,-1,-5,-1,-5,19,72,98,0.0,1024,-1,0,129,11
2013-04-11 12:00:00,4,-1,0.0,8.7,1,1,1,05:43 AM,08:59 PM,05:35 AM,07:28 PM,4,3,4,3,8,100,99,0.0,1023,4,0,109,6
2013-04-12 00:00:00,3,-2,0.1,8.7,1,1,8,06:08 AM,10:06 PM,05:33 AM,07:30 PM,-1,-3,-1,-3,12,100,98,0.0,1023,-1,0,152,7
2013-04-12 12:00:00,3,-2,0.1,8.7,1,1,8,06:08 AM,10:06 PM,05:33 AM,07:30 PM,3,0,3,0,19,100,100,0.0,1022,3,0,139,10
2013-04-13 00:00:00,4,0,0.0,8.8,1,1,16,06:39 AM,11:08 PM,05:30 AM,07:32 PM,0,-2,1,-2,17,100,98,0.0,1023,0,0,161,10
2013-04-13 12:00:00,4,0,0.0,8.8,1,1,16,06:39 AM,11:08 PM,05:30 AM,07:32 PM,4,1,4,1,18,100,100,0.0,1023,4,0,142,9
2013-04-14 00:00:00,5,-1,0.0,8.8,1,1,23,07:16 AM,No moonset,05:27 AM,07:34 PM,1,-3,1,-3,23,100,98,0.0,1024,0,0,153,12
2013-04-14 12:00:00,5,-1,0.0,8.8,1,2,23,07:16 AM,No moonset,05:27 AM,07:34 PM,6,4,6,4,16,100,100,0.0,1025,5,0,124,9
2013-04-15 00:00:00,9,-1,0.0,10.0,2,1,31,08:00 AM,12:03 AM,05:25 AM,07:36 PM,1,-1,2,-1,17,18,91,0.0,1031,1,10,162,8
2013-04-15 12:00:00,9,-1,0.0,10.0,2,2,31,08:00 AM,12:03 AM,05:25 AM,07:36 PM,9,10,9,10,7,100,100,0.0,1033,9,0,203,4
2013-04-16 00:00:00,8,1,0.0,8.9,2,1,38,08:51 AM,12:50 AM,05:22 AM,07:38 PM,2,0,3,0,18,9,93,0.0,1033,1,10,243,9
2013-04-16 12:00:00,8,1,0.0,8.9,2,2,38,08:51 AM,12:50 AM,05:22 AM,07:38 PM,9,8,9,8,12,100,100,0.0,1031,8,0,257,6
2013-04-17 00:00:00,14,2,0.0,10.0,2,1,46,09:50 AM,01:29 AM,05:20 AM,07:40 PM,3,1,3,1,15,100,100,0.0,1030,3,0,291,7
2013-04-17 12:00:00,14,2,0.0,10.0,2,3,46,09:50 AM,01:29 AM,05:20 AM,07:40 PM,14,14,14,14,8,100,100,0.0,1026,14,0,226,5
2013-04-18 00:00:00,15,3,0.0,11.1,2,1,54,10:54 AM,02:01 AM,05:17 AM,07:42 PM,4,2,5,2,23,7,94,0.0,1022,4,2,234,11
2013-04-18 12:00:00,15,3,0.0,11.1,2,4,54,10:54 AM,02:01 AM,05:17 AM,07:42 PM,13,16,16,16,19,100,87,0.0,1020,15,10,256,13
2013-04-19 00:00:00,18,4,0.0,14.3,4,1,61,12:01 PM,02:28 AM,05:15 AM,07:44 PM,6,4,7,4,23,22,93,0.0,1018,6,10,239,11
2013-04-19 12:00:00,18,4,0.0,14.3,4,5,61,12:01 PM,02:28 AM,05:15 AM,07:44 PM,14,19,19,19,19,5,72,0.0,1015,18,10,230,14
2013-04-20 00:00:00,15,6,0.0,14.3,4,1,69,01:12 PM,02:51 AM,05:13 AM,07:46 PM,7,7,9,7,17,43,87,0.0,1018,8,10,325,9
2013-04-20 12:00:00,15,6,0.0,14.3,4,4,69,01:12 PM,02:51 AM,05:13 AM,07:46 PM,4,15,15,15,12,20,48,0.0,1017,14,10,256,10
2013-04-21 00:00:00,8,2,0.0,12.3,2,1,76,02:25 PM,03:11 AM,05:10 AM,07:48 PM,4,2,5,2,23,97,91,0.0,1018,5,10,328,14
2013-04-21 12:00:00,8,2,0.0,12.3,2,3,76,02:25 PM,03:11 AM,05:10 AM,07:48 PM,-1,5,8,5,22,62,55,0.0,1020,8,10,342,19
2013-04-22 00:00:00,8,-1,0.2,14.4,1,1,84,03:41 PM,03:31 AM,05:08 AM,07:50 PM,1,-1,2,-1,17,62,97,0.0,1021,1,2,358,9
2013-04-22 12:00:00,8,-1,0.2,14.4,1,3,84,03:41 PM,03:31 AM,05:08 AM,07:50 PM,-2,6,9,6,17,31,49,0.0,1021,8,10,6,15
2013-04-23 00:00:00,11,-1,0.0,14.5,2,1,91,05:00 PM,03:50 AM,05:05 AM,07:52 PM,0,-2,1,-2,14,14,96,0.0,1023,-1,2,26,8
2013-04-23 12:00:00,11,-1,0.0,14.5,2,4,91,05:00 PM,03:50 AM,05:05 AM,07:52 PM,2,16,16,16,2,0,40,0.0,1021,11,10,108,2
2013-04-24 00:00:00,10,1,0.0,11.2,2,1,99,06:21 PM,04:11 AM,05:03 AM,07:54 PM,-1,-1,3,-1,25,10,78,0.0,1016,2,10,169,12
2013-04-24 12:00:00,10,1,0.0,11.2,2,3,99,06:21 PM,04:11 AM,05:03 AM,07:54 PM,4,8,10,8,15,52,68,0.0,1006,10,10,282,13
2013-04-25 00:00:00,9,2,0.0,9.1,2,1,100,07:45 PM,04:35 AM,05:00 AM,07:56 PM,2,-1,3,-1,23,15,94,0.0,1011,2,10,283,12
2013-04-25 12:00:00,9,2,0.0,9.1,2,2,100,07:45 PM,04:35 AM,05:00 AM,07:56 PM,3,4,6,4,11,100,84,0.0,1004,5,10,196,8
2013-04-26 00:00:00,12,1,0.0,14.5,2,1,86,09:08 PM,05:04 AM,04:58 AM,07:58 PM,1,-2,2,-2,19,58,97,0.0,1011,1,2,301,12
2013-04-26 12:00:00,12,1,0.0,14.5,2,4,86,09:08 PM,05:04 AM,04:58 AM,07:58 PM,-2,11,12,11,16,45,38,0.0,1012,12,10,283,14
2013-04-27 00:00:00,15,6,0.0,9.7,2,1,79,10:25 PM,05:41 AM,04:56 AM,08:00 PM,3,3,6,3,21,100,82,0.0,1006,6,10,184,12
2013-04-27 12:00:00,15,6,0.0,9.7,2,4,79,10:25 PM,05:41 AM,04:56 AM,08:00 PM,12,16,16,16,5,66,75,0.0,1002,15,10,342,4
